"","geo","date","hits_Weather","State","Abrev","FIPS","year","month","hits_Forecast","hits_Temperature","hits_NOAA","hits_Dogs","hits_Headache"
"2041","US-ID",2006-01-01,20,"Idaho","ID",16,"2006","01",7,28,65,17,100
"2042","US-ID",2006-02-01,22,"Idaho","ID",16,"2006","02",15,60,34,48,0
"2043","US-ID",2006-03-01,31,"Idaho","ID",16,"2006","03",7,26,31,65,0
"2044","US-ID",2006-04-01,28,"Idaho","ID",16,"2006","04",21,36,16,33,0
"2045","US-ID",2006-05-01,23,"Idaho","ID",16,"2006","05",34,45,46,60,0
"2046","US-ID",2006-06-01,33,"Idaho","ID",16,"2006","06",22,20,17,73,0
"2047","US-ID",2006-07-01,23,"Idaho","ID",16,"2006","07",7,36,16,51,33
"2048","US-ID",2006-08-01,17,"Idaho","ID",16,"2006","08",19,8,43,46,60
"2049","US-ID",2006-09-01,29,"Idaho","ID",16,"2006","09",25,24,55,59,28
"2050","US-ID",2006-10-01,29,"Idaho","ID",16,"2006","10",45,30,0,87,53
"2051","US-ID",2006-11-01,30,"Idaho","ID",16,"2006","11",16,14,12,35,50
"2052","US-ID",2006-12-01,33,"Idaho","ID",16,"2006","12",33,36,0,53,0
"2053","US-ID",2007-01-01,39,"Idaho","ID",16,"2007","01",5,31,44,50,0
"2054","US-ID",2007-02-01,35,"Idaho","ID",16,"2007","02",10,19,11,44,0
"2055","US-ID",2007-03-01,30,"Idaho","ID",16,"2007","03",18,53,20,50,21
"2056","US-ID",2007-04-01,42,"Idaho","ID",16,"2007","04",13,18,31,29,42
"2057","US-ID",2007-05-01,28,"Idaho","ID",16,"2007","05",13,39,58,51,20
"2058","US-ID",2007-06-01,28,"Idaho","ID",16,"2007","06",14,18,10,51,21
"2059","US-ID",2007-07-01,25,"Idaho","ID",16,"2007","07",9,51,30,66,20
"2060","US-ID",2007-08-01,19,"Idaho","ID",16,"2007","08",21,38,37,65,57
"2061","US-ID",2007-09-01,31,"Idaho","ID",16,"2007","09",20,21,46,59,19
"2062","US-ID",2007-10-01,30,"Idaho","ID",16,"2007","10",18,28,33,32,33
"2063","US-ID",2007-11-01,28,"Idaho","ID",16,"2007","11",15,53,17,67,0
"2064","US-ID",2007-12-01,46,"Idaho","ID",16,"2007","12",42,50,77,33,53
"2065","US-ID",2008-01-01,54,"Idaho","ID",16,"2008","01",23,22,53,53,31
"2066","US-ID",2008-02-01,33,"Idaho","ID",16,"2008","02",41,54,39,47,0
"2067","US-ID",2008-03-01,32,"Idaho","ID",16,"2008","03",34,44,30,54,16
"2068","US-ID",2008-04-01,34,"Idaho","ID",16,"2008","04",30,13,38,41,32
"2069","US-ID",2008-05-01,36,"Idaho","ID",16,"2008","05",42,23,16,45,0
"2070","US-ID",2008-06-01,31,"Idaho","ID",16,"2008","06",51,20,62,44,37
"2071","US-ID",2008-07-01,25,"Idaho","ID",16,"2008","07",22,34,26,64,0
"2072","US-ID",2008-08-01,29,"Idaho","ID",16,"2008","08",22,15,34,57,35
"2073","US-ID",2008-09-01,25,"Idaho","ID",16,"2008","09",37,22,54,71,16
"2074","US-ID",2008-10-01,30,"Idaho","ID",16,"2008","10",37,36,35,49,29
"2075","US-ID",2008-11-01,21,"Idaho","ID",16,"2008","11",21,36,16,61,0
"2076","US-ID",2008-12-01,55,"Idaho","ID",16,"2008","12",50,44,52,45,62
"2077","US-ID",2009-01-01,34,"Idaho","ID",16,"2009","01",55,51,29,65,15
"2078","US-ID",2009-02-01,24,"Idaho","ID",16,"2009","02",13,39,23,59,16
"2079","US-ID",2009-03-01,34,"Idaho","ID",16,"2009","03",33,27,41,27,0
"2080","US-ID",2009-04-01,35,"Idaho","ID",16,"2009","04",37,69,49,52,14
"2081","US-ID",2009-05-01,31,"Idaho","ID",16,"2009","05",39,38,7,57,45
"2082","US-ID",2009-06-01,42,"Idaho","ID",16,"2009","06",54,40,55,36,16
"2083","US-ID",2009-07-01,21,"Idaho","ID",16,"2009","07",29,19,16,55,0
"2084","US-ID",2009-08-01,29,"Idaho","ID",16,"2009","08",54,29,75,77,0
"2085","US-ID",2009-09-01,29,"Idaho","ID",16,"2009","09",42,23,24,48,0
"2086","US-ID",2009-10-01,32,"Idaho","ID",16,"2009","10",80,22,60,59,0
"2087","US-ID",2009-11-01,30,"Idaho","ID",16,"2009","11",38,45,24,25,16
"2088","US-ID",2009-12-01,44,"Idaho","ID",16,"2009","12",83,50,73,65,15
"2089","US-ID",2010-01-01,31,"Idaho","ID",16,"2010","01",54,32,55,63,14
"2090","US-ID",2010-02-01,29,"Idaho","ID",16,"2010","02",28,40,28,55,15
"2091","US-ID",2010-03-01,32,"Idaho","ID",16,"2010","03",46,56,13,62,27
"2092","US-ID",2010-04-01,34,"Idaho","ID",16,"2010","04",58,44,28,68,73
"2093","US-ID",2010-05-01,44,"Idaho","ID",16,"2010","05",69,59,8,39,16
"2094","US-ID",2010-06-01,43,"Idaho","ID",16,"2010","06",100,39,75,41,0
"2095","US-ID",2010-07-01,33,"Idaho","ID",16,"2010","07",71,33,24,55,50
"2096","US-ID",2010-08-01,26,"Idaho","ID",16,"2010","08",51,42,22,46,15
"2097","US-ID",2010-09-01,29,"Idaho","ID",16,"2010","09",41,39,81,41,69
"2098","US-ID",2010-10-01,33,"Idaho","ID",16,"2010","10",46,32,31,33,25
"2099","US-ID",2010-11-01,46,"Idaho","ID",16,"2010","11",69,54,87,39,12
"2100","US-ID",2010-12-01,45,"Idaho","ID",16,"2010","12",50,59,92,45,36
"2101","US-ID",2011-01-01,38,"Idaho","ID",16,"2011","01",30,45,54,57,19
"2102","US-ID",2011-02-01,42,"Idaho","ID",16,"2011","02",49,66,73,45,20
"2103","US-ID",2011-03-01,40,"Idaho","ID",16,"2011","03",55,35,73,56,19
"2104","US-ID",2011-04-01,42,"Idaho","ID",16,"2011","04",65,43,53,53,19
"2105","US-ID",2011-05-01,50,"Idaho","ID",16,"2011","05",47,46,80,50,38
"2106","US-ID",2011-06-01,44,"Idaho","ID",16,"2011","06",63,27,55,52,14
"2107","US-ID",2011-07-01,35,"Idaho","ID",16,"2011","07",46,47,45,51,21
"2108","US-ID",2011-08-01,30,"Idaho","ID",16,"2011","08",31,46,35,73,6
"2109","US-ID",2011-09-01,31,"Idaho","ID",16,"2011","09",36,30,28,66,32
"2110","US-ID",2011-10-01,38,"Idaho","ID",16,"2011","10",55,69,42,59,52
"2111","US-ID",2011-11-01,35,"Idaho","ID",16,"2011","11",51,42,49,51,24
"2112","US-ID",2011-12-01,36,"Idaho","ID",16,"2011","12",51,42,45,64,29
"2113","US-ID",2012-01-01,46,"Idaho","ID",16,"2012","01",63,50,84,60,42
"2114","US-ID",2012-02-01,31,"Idaho","ID",16,"2012","02",32,47,65,58,5
"2115","US-ID",2012-03-01,41,"Idaho","ID",16,"2012","03",56,42,61,47,31
"2116","US-ID",2012-04-01,44,"Idaho","ID",16,"2012","04",81,53,59,59,28
"2117","US-ID",2012-05-01,41,"Idaho","ID",16,"2012","05",68,64,45,50,11
"2118","US-ID",2012-06-01,42,"Idaho","ID",16,"2012","06",37,43,69,49,35
"2119","US-ID",2012-07-01,35,"Idaho","ID",16,"2012","07",43,49,30,79,28
"2120","US-ID",2012-08-01,25,"Idaho","ID",16,"2012","08",46,45,24,55,33
"2121","US-ID",2012-09-01,26,"Idaho","ID",16,"2012","09",37,49,31,59,43
"2122","US-ID",2012-10-01,35,"Idaho","ID",16,"2012","10",51,48,57,44,47
"2123","US-ID",2012-11-01,29,"Idaho","ID",16,"2012","11",45,47,39,54,57
"2124","US-ID",2012-12-01,39,"Idaho","ID",16,"2012","12",50,46,81,70,28
"2125","US-ID",2013-01-01,55,"Idaho","ID",16,"2013","01",67,89,79,71,44
"2126","US-ID",2013-02-01,32,"Idaho","ID",16,"2013","02",35,54,52,57,28
"2127","US-ID",2013-03-01,30,"Idaho","ID",16,"2013","03",47,48,49,52,17
"2128","US-ID",2013-04-01,39,"Idaho","ID",16,"2013","04",57,45,40,54,39
"2129","US-ID",2013-05-01,42,"Idaho","ID",16,"2013","05",64,44,53,56,54
"2130","US-ID",2013-06-01,44,"Idaho","ID",16,"2013","06",44,53,48,62,50
"2131","US-ID",2013-07-01,34,"Idaho","ID",16,"2013","07",33,59,49,71,28
"2132","US-ID",2013-08-01,31,"Idaho","ID",16,"2013","08",39,36,31,82,27
"2133","US-ID",2013-09-01,44,"Idaho","ID",16,"2013","09",50,42,65,57,22
"2134","US-ID",2013-10-01,29,"Idaho","ID",16,"2013","10",24,62,36,64,20
"2135","US-ID",2013-11-01,34,"Idaho","ID",16,"2013","11",42,52,40,60,54
"2136","US-ID",2013-12-01,53,"Idaho","ID",16,"2013","12",64,90,48,55,32
"2137","US-ID",2014-01-01,39,"Idaho","ID",16,"2014","01",51,69,65,70,37
"2138","US-ID",2014-02-01,47,"Idaho","ID",16,"2014","02",51,52,71,57,57
"2139","US-ID",2014-03-01,35,"Idaho","ID",16,"2014","03",54,44,49,75,29
"2140","US-ID",2014-04-01,39,"Idaho","ID",16,"2014","04",49,65,54,74,46
"2141","US-ID",2014-05-01,40,"Idaho","ID",16,"2014","05",50,60,41,67,20
"2142","US-ID",2014-06-01,35,"Idaho","ID",16,"2014","06",44,46,41,99,28
"2143","US-ID",2014-07-01,35,"Idaho","ID",16,"2014","07",41,72,57,79,28
"2144","US-ID",2014-08-01,48,"Idaho","ID",16,"2014","08",40,54,64,63,42
"2145","US-ID",2014-09-01,37,"Idaho","ID",16,"2014","09",39,36,36,68,34
"2146","US-ID",2014-10-01,32,"Idaho","ID",16,"2014","10",40,50,69,51,46
"2147","US-ID",2014-11-01,55,"Idaho","ID",16,"2014","11",74,84,86,82,31
"2148","US-ID",2014-12-01,47,"Idaho","ID",16,"2014","12",46,65,57,62,63
"2149","US-ID",2015-01-01,35,"Idaho","ID",16,"2015","01",47,63,37,71,20
"2150","US-ID",2015-02-01,36,"Idaho","ID",16,"2015","02",47,64,36,80,39
"2151","US-ID",2015-03-01,38,"Idaho","ID",16,"2015","03",55,57,40,77,49
"2152","US-ID",2015-04-01,42,"Idaho","ID",16,"2015","04",51,73,52,61,33
"2153","US-ID",2015-05-01,50,"Idaho","ID",16,"2015","05",68,50,57,61,54
"2154","US-ID",2015-06-01,42,"Idaho","ID",16,"2015","06",45,84,52,80,73
"2155","US-ID",2015-07-01,45,"Idaho","ID",16,"2015","07",36,77,44,79,20
"2156","US-ID",2015-08-01,44,"Idaho","ID",16,"2015","08",57,54,62,71,46
"2157","US-ID",2015-09-01,40,"Idaho","ID",16,"2015","09",50,56,34,77,29
"2158","US-ID",2015-10-01,41,"Idaho","ID",16,"2015","10",48,57,36,72,61
"2159","US-ID",2015-11-01,54,"Idaho","ID",16,"2015","11",73,89,60,70,24
"2160","US-ID",2015-12-01,66,"Idaho","ID",16,"2015","12",71,94,72,68,52
"2161","US-ID",2016-01-01,43,"Idaho","ID",16,"2016","01",53,68,62,77,55
"2162","US-ID",2016-02-01,36,"Idaho","ID",16,"2016","02",36,64,33,69,50
"2163","US-ID",2016-03-01,47,"Idaho","ID",16,"2016","03",51,48,46,78,36
"2164","US-ID",2016-04-01,54,"Idaho","ID",16,"2016","04",52,59,39,69,35
"2165","US-ID",2016-05-01,54,"Idaho","ID",16,"2016","05",41,52,44,74,31
"2166","US-ID",2016-06-01,52,"Idaho","ID",16,"2016","06",53,76,45,88,53
"2167","US-ID",2016-07-01,44,"Idaho","ID",16,"2016","07",53,64,31,100,33
"2168","US-ID",2016-08-01,35,"Idaho","ID",16,"2016","08",42,49,38,76,36
"2169","US-ID",2016-09-01,45,"Idaho","ID",16,"2016","09",56,57,48,82,42
"2170","US-ID",2016-10-01,52,"Idaho","ID",16,"2016","10",43,64,41,80,45
"2171","US-ID",2016-11-01,41,"Idaho","ID",16,"2016","11",49,57,50,87,23
"2172","US-ID",2016-12-01,89,"Idaho","ID",16,"2016","12",97,92,100,93,68
"2173","US-ID",2017-01-01,100,"Idaho","ID",16,"2017","01",95,100,72,75,36
"2174","US-ID",2017-02-01,60,"Idaho","ID",16,"2017","02",48,75,60,74,41
"2175","US-ID",2017-03-01,52,"Idaho","ID",16,"2017","03",52,79,39,81,53
"2176","US-ID",2017-04-01,56,"Idaho","ID",16,"2017","04",57,52,42,90,50
"2177","US-ID",2017-05-01,57,"Idaho","ID",16,"2017","05",68,66,47,80,39
"2178","US-ID",2017-06-01,63,"Idaho","ID",16,"2017","06",57,67,28,90,41
"2179","US-ID",2017-07-01,44,"Idaho","ID",16,"2017","07",38,76,37,100,44
"2180","US-ID",2017-08-01,41,"Idaho","ID",16,"2017","08",40,58,29,90,56
"2181","US-ID",2017-09-01,56,"Idaho","ID",16,"2017","09",64,47,58,79,58
"2182","US-ID",2017-10-01,49,"Idaho","ID",16,"2017","10",53,77,39,87,61
"2183","US-ID",2017-11-01,55,"Idaho","ID",16,"2017","11",50,62,44,78,57
"2184","US-ID",2017-12-01,66,"Idaho","ID",16,"2017","12",69,89,68,86,50
"2185","US-IL",2005-01-01,36,"Illinois","IL",17,"2005","01",28,48,22,38,29
"2186","US-IL",2005-02-01,17,"Illinois","IL",17,"2005","02",21,47,14,53,42
"2187","US-IL",2005-03-01,24,"Illinois","IL",17,"2005","03",23,28,28,48,5
"2188","US-IL",2005-04-01,27,"Illinois","IL",17,"2005","04",18,41,35,48,6
"2189","US-IL",2005-05-01,31,"Illinois","IL",17,"2005","05",19,46,35,39,26
"2190","US-IL",2005-06-01,29,"Illinois","IL",17,"2005","06",26,33,62,48,33
"2191","US-IL",2005-07-01,30,"Illinois","IL",17,"2005","07",18,30,24,48,21
"2192","US-IL",2005-08-01,25,"Illinois","IL",17,"2005","08",16,35,38,43,35
"2193","US-IL",2005-09-01,29,"Illinois","IL",17,"2005","09",17,32,59,38,28
"2194","US-IL",2005-10-01,28,"Illinois","IL",17,"2005","10",18,40,19,51,48
"2195","US-IL",2005-11-01,31,"Illinois","IL",17,"2005","11",19,32,27,55,27
"2196","US-IL",2005-12-01,35,"Illinois","IL",17,"2005","12",21,42,19,51,34
"2197","US-IL",2006-01-01,24,"Illinois","IL",17,"2006","01",21,38,17,55,49
"2198","US-IL",2006-02-01,27,"Illinois","IL",17,"2006","02",14,37,15,55,35
"2199","US-IL",2006-03-01,34,"Illinois","IL",17,"2006","03",20,37,38,46,41
"2200","US-IL",2006-04-01,37,"Illinois","IL",17,"2006","04",30,46,38,42,18
"2201","US-IL",2006-05-01,39,"Illinois","IL",17,"2006","05",26,45,39,43,17
"2202","US-IL",2006-06-01,39,"Illinois","IL",17,"2006","06",20,26,42,49,15
"2203","US-IL",2006-07-01,40,"Illinois","IL",17,"2006","07",25,31,71,61,25
"2204","US-IL",2006-08-01,39,"Illinois","IL",17,"2006","08",27,31,50,53,33
"2205","US-IL",2006-09-01,33,"Illinois","IL",17,"2006","09",17,33,32,48,43
"2206","US-IL",2006-10-01,36,"Illinois","IL",17,"2006","10",19,40,41,50,18
"2207","US-IL",2006-11-01,34,"Illinois","IL",17,"2006","11",17,37,25,50,21
"2208","US-IL",2006-12-01,37,"Illinois","IL",17,"2006","12",19,38,14,46,33
"2209","US-IL",2007-01-01,37,"Illinois","IL",17,"2007","01",21,33,36,42,45
"2210","US-IL",2007-02-01,58,"Illinois","IL",17,"2007","02",35,43,40,51,22
"2211","US-IL",2007-03-01,46,"Illinois","IL",17,"2007","03",31,38,15,42,26
"2212","US-IL",2007-04-01,50,"Illinois","IL",17,"2007","04",25,31,40,53,23
"2213","US-IL",2007-05-01,46,"Illinois","IL",17,"2007","05",26,36,36,48,29
"2214","US-IL",2007-06-01,49,"Illinois","IL",17,"2007","06",28,31,55,49,21
"2215","US-IL",2007-07-01,45,"Illinois","IL",17,"2007","07",27,26,59,57,23
"2216","US-IL",2007-08-01,53,"Illinois","IL",17,"2007","08",32,28,56,49,24
"2217","US-IL",2007-09-01,38,"Illinois","IL",17,"2007","09",28,40,34,47,39
"2218","US-IL",2007-10-01,39,"Illinois","IL",17,"2007","10",36,42,32,38,21
"2219","US-IL",2007-11-01,33,"Illinois","IL",17,"2007","11",16,43,25,48,37
"2220","US-IL",2007-12-01,54,"Illinois","IL",17,"2007","12",35,26,47,49,28
"2221","US-IL",2008-01-01,44,"Illinois","IL",17,"2008","01",25,38,37,50,25
"2222","US-IL",2008-02-01,59,"Illinois","IL",17,"2008","02",42,34,64,48,47
"2223","US-IL",2008-03-01,47,"Illinois","IL",17,"2008","03",38,37,32,48,39
"2224","US-IL",2008-04-01,49,"Illinois","IL",17,"2008","04",34,28,30,47,26
"2225","US-IL",2008-05-01,57,"Illinois","IL",17,"2008","05",41,39,59,51,37
"2226","US-IL",2008-06-01,65,"Illinois","IL",17,"2008","06",50,29,83,45,25
"2227","US-IL",2008-07-01,50,"Illinois","IL",17,"2008","07",36,28,71,51,36
"2228","US-IL",2008-08-01,42,"Illinois","IL",17,"2008","08",31,26,70,53,22
"2229","US-IL",2008-09-01,48,"Illinois","IL",17,"2008","09",59,28,73,45,32
"2230","US-IL",2008-10-01,35,"Illinois","IL",17,"2008","10",38,40,26,45,29
"2231","US-IL",2008-11-01,30,"Illinois","IL",17,"2008","11",26,43,30,50,33
"2232","US-IL",2008-12-01,67,"Illinois","IL",17,"2008","12",55,40,88,51,43
"2233","US-IL",2009-01-01,49,"Illinois","IL",17,"2009","01",39,50,45,54,34
"2234","US-IL",2009-02-01,39,"Illinois","IL",17,"2009","02",33,45,32,48,22
"2235","US-IL",2009-03-01,43,"Illinois","IL",17,"2009","03",39,40,34,47,36
"2236","US-IL",2009-04-01,47,"Illinois","IL",17,"2009","04",36,34,46,48,32
"2237","US-IL",2009-05-01,50,"Illinois","IL",17,"2009","05",59,28,39,58,35
"2238","US-IL",2009-06-01,56,"Illinois","IL",17,"2009","06",63,32,61,47,31
"2239","US-IL",2009-07-01,47,"Illinois","IL",17,"2009","07",47,27,39,52,47
"2240","US-IL",2009-08-01,47,"Illinois","IL",17,"2009","08",37,31,65,63,40
"2241","US-IL",2009-09-01,36,"Illinois","IL",17,"2009","09",39,39,30,52,57
"2242","US-IL",2009-10-01,44,"Illinois","IL",17,"2009","10",52,47,35,48,43
"2243","US-IL",2009-11-01,29,"Illinois","IL",17,"2009","11",31,38,41,56,29
"2244","US-IL",2009-12-01,56,"Illinois","IL",17,"2009","12",63,48,68,54,40
"2245","US-IL",2010-01-01,45,"Illinois","IL",17,"2010","01",48,44,34,54,55
"2246","US-IL",2010-02-01,47,"Illinois","IL",17,"2010","02",66,46,58,61,43
"2247","US-IL",2010-03-01,37,"Illinois","IL",17,"2010","03",41,40,22,56,51
"2248","US-IL",2010-04-01,47,"Illinois","IL",17,"2010","04",59,32,44,58,34
"2249","US-IL",2010-05-01,53,"Illinois","IL",17,"2010","05",67,44,63,53,35
"2250","US-IL",2010-06-01,72,"Illinois","IL",17,"2010","06",100,30,100,53,49
"2251","US-IL",2010-07-01,56,"Illinois","IL",17,"2010","07",56,29,69,56,49
"2252","US-IL",2010-08-01,46,"Illinois","IL",17,"2010","08",45,40,54,57,40
"2253","US-IL",2010-09-01,51,"Illinois","IL",17,"2010","09",48,49,66,52,48
"2254","US-IL",2010-10-01,45,"Illinois","IL",17,"2010","10",45,48,34,46,56
"2255","US-IL",2010-11-01,41,"Illinois","IL",17,"2010","11",41,46,33,57,46
"2256","US-IL",2010-12-01,61,"Illinois","IL",17,"2010","12",56,39,75,49,36
"2257","US-IL",2011-01-01,53,"Illinois","IL",17,"2011","01",53,42,71,58,45
"2258","US-IL",2011-02-01,64,"Illinois","IL",17,"2011","02",56,45,65,54,40
"2259","US-IL",2011-03-01,44,"Illinois","IL",17,"2011","03",44,37,46,55,40
"2260","US-IL",2011-04-01,68,"Illinois","IL",17,"2011","04",48,40,70,55,45
"2261","US-IL",2011-05-01,76,"Illinois","IL",17,"2011","05",61,40,74,56,42
"2262","US-IL",2011-06-01,73,"Illinois","IL",17,"2011","06",64,33,76,60,48
"2263","US-IL",2011-07-01,62,"Illinois","IL",17,"2011","07",49,39,63,61,39
"2264","US-IL",2011-08-01,56,"Illinois","IL",17,"2011","08",46,34,82,59,52
"2265","US-IL",2011-09-01,54,"Illinois","IL",17,"2011","09",53,43,45,63,50
"2266","US-IL",2011-10-01,44,"Illinois","IL",17,"2011","10",37,44,30,63,56
"2267","US-IL",2011-11-01,39,"Illinois","IL",17,"2011","11",34,46,28,58,43
"2268","US-IL",2011-12-01,36,"Illinois","IL",17,"2011","12",32,43,32,57,45
"2269","US-IL",2012-01-01,50,"Illinois","IL",17,"2012","01",56,42,42,63,48
"2270","US-IL",2012-02-01,41,"Illinois","IL",17,"2012","02",45,39,35,63,53
"2271","US-IL",2012-03-01,60,"Illinois","IL",17,"2012","03",65,39,60,63,50
"2272","US-IL",2012-04-01,57,"Illinois","IL",17,"2012","04",58,38,56,67,56
"2273","US-IL",2012-05-01,59,"Illinois","IL",17,"2012","05",64,42,59,57,52
"2274","US-IL",2012-06-01,55,"Illinois","IL",17,"2012","06",57,42,50,68,53
"2275","US-IL",2012-07-01,59,"Illinois","IL",17,"2012","07",52,43,63,64,48
"2276","US-IL",2012-08-01,53,"Illinois","IL",17,"2012","08",50,33,59,66,67
"2277","US-IL",2012-09-01,48,"Illinois","IL",17,"2012","09",45,34,42,65,55
"2278","US-IL",2012-10-01,54,"Illinois","IL",17,"2012","10",45,40,50,61,48
"2279","US-IL",2012-11-01,33,"Illinois","IL",17,"2012","11",33,45,26,64,54
"2280","US-IL",2012-12-01,49,"Illinois","IL",17,"2012","12",41,44,43,62,53
"2281","US-IL",2013-01-01,50,"Illinois","IL",17,"2013","01",39,55,46,67,67
"2282","US-IL",2013-02-01,62,"Illinois","IL",17,"2013","02",49,48,58,62,63
"2283","US-IL",2013-03-01,58,"Illinois","IL",17,"2013","03",53,46,48,56,51
"2284","US-IL",2013-04-01,63,"Illinois","IL",17,"2013","04",60,45,45,61,56
"2285","US-IL",2013-05-01,78,"Illinois","IL",17,"2013","05",65,43,75,66,47
"2286","US-IL",2013-06-01,87,"Illinois","IL",17,"2013","06",64,44,79,70,47
"2287","US-IL",2013-07-01,58,"Illinois","IL",17,"2013","07",47,44,47,74,56
"2288","US-IL",2013-08-01,47,"Illinois","IL",17,"2013","08",42,35,41,69,65
"2289","US-IL",2013-09-01,53,"Illinois","IL",17,"2013","09",44,49,39,66,57
"2290","US-IL",2013-10-01,50,"Illinois","IL",17,"2013","10",40,50,32,64,59
"2291","US-IL",2013-11-01,46,"Illinois","IL",17,"2013","11",35,57,37,63,55
"2292","US-IL",2013-12-01,63,"Illinois","IL",17,"2013","12",53,60,55,65,64
"2293","US-IL",2014-01-01,99,"Illinois","IL",17,"2014","01",83,100,67,70,56
"2294","US-IL",2014-02-01,80,"Illinois","IL",17,"2014","02",80,63,64,58,61
"2295","US-IL",2014-03-01,64,"Illinois","IL",17,"2014","03",64,51,37,64,65
"2296","US-IL",2014-04-01,68,"Illinois","IL",17,"2014","04",59,52,53,70,60
"2297","US-IL",2014-05-01,70,"Illinois","IL",17,"2014","05",58,53,46,85,53
"2298","US-IL",2014-06-01,78,"Illinois","IL",17,"2014","06",59,40,73,83,60
"2299","US-IL",2014-07-01,65,"Illinois","IL",17,"2014","07",50,43,48,73,54
"2300","US-IL",2014-08-01,66,"Illinois","IL",17,"2014","08",51,39,52,74,60
"2301","US-IL",2014-09-01,59,"Illinois","IL",17,"2014","09",49,43,38,69,56
"2302","US-IL",2014-10-01,55,"Illinois","IL",17,"2014","10",45,54,28,66,62
"2303","US-IL",2014-11-01,55,"Illinois","IL",17,"2014","11",47,71,27,63,57
"2304","US-IL",2014-12-01,43,"Illinois","IL",17,"2014","12",41,61,25,69,59
"2305","US-IL",2015-01-01,73,"Illinois","IL",17,"2015","01",64,78,45,69,56
"2306","US-IL",2015-02-01,78,"Illinois","IL",17,"2015","02",72,73,62,61,62
"2307","US-IL",2015-03-01,63,"Illinois","IL",17,"2015","03",68,74,32,65,62
"2308","US-IL",2015-04-01,74,"Illinois","IL",17,"2015","04",66,66,41,65,56
"2309","US-IL",2015-05-01,87,"Illinois","IL",17,"2015","05",74,54,45,67,53
"2310","US-IL",2015-06-01,100,"Illinois","IL",17,"2015","06",80,55,68,69,60
"2311","US-IL",2015-07-01,77,"Illinois","IL",17,"2015","07",56,53,57,84,60
"2312","US-IL",2015-08-01,64,"Illinois","IL",17,"2015","08",49,53,46,78,59
"2313","US-IL",2015-09-01,63,"Illinois","IL",17,"2015","09",51,54,37,70,64
"2314","US-IL",2015-10-01,57,"Illinois","IL",17,"2015","10",47,62,25,70,72
"2315","US-IL",2015-11-01,60,"Illinois","IL",17,"2015","11",50,68,34,75,64
"2316","US-IL",2015-12-01,56,"Illinois","IL",17,"2015","12",51,67,30,73,66
"2317","US-IL",2016-01-01,62,"Illinois","IL",17,"2016","01",54,71,33,73,75
"2318","US-IL",2016-02-01,65,"Illinois","IL",17,"2016","02",52,64,39,73,66
"2319","US-IL",2016-03-01,66,"Illinois","IL",17,"2016","03",48,62,28,72,71
"2320","US-IL",2016-04-01,69,"Illinois","IL",17,"2016","04",51,62,35,74,60
"2321","US-IL",2016-05-01,88,"Illinois","IL",17,"2016","05",61,57,51,76,59
"2322","US-IL",2016-06-01,80,"Illinois","IL",17,"2016","06",63,54,51,79,59
"2323","US-IL",2016-07-01,87,"Illinois","IL",17,"2016","07",61,49,53,86,57
"2324","US-IL",2016-08-01,67,"Illinois","IL",17,"2016","08",49,47,37,83,63
"2325","US-IL",2016-09-01,62,"Illinois","IL",17,"2016","09",49,52,37,78,60
"2326","US-IL",2016-10-01,60,"Illinois","IL",17,"2016","10",41,53,35,74,62
"2327","US-IL",2016-11-01,47,"Illinois","IL",17,"2016","11",41,65,15,80,67
"2328","US-IL",2016-12-01,75,"Illinois","IL",17,"2016","12",66,85,33,82,70
"2329","US-IL",2017-01-01,58,"Illinois","IL",17,"2017","01",46,67,30,83,79
"2330","US-IL",2017-02-01,58,"Illinois","IL",17,"2017","02",40,64,24,80,76
"2331","US-IL",2017-03-01,73,"Illinois","IL",17,"2017","03",51,65,33,80,76
"2332","US-IL",2017-04-01,82,"Illinois","IL",17,"2017","04",53,61,40,82,78
"2333","US-IL",2017-05-01,90,"Illinois","IL",17,"2017","05",68,59,39,83,73
"2334","US-IL",2017-06-01,89,"Illinois","IL",17,"2017","06",59,60,50,90,65
"2335","US-IL",2017-07-01,81,"Illinois","IL",17,"2017","07",53,53,43,100,73
"2336","US-IL",2017-08-01,69,"Illinois","IL",17,"2017","08",48,47,40,87,78
"2337","US-IL",2017-09-01,63,"Illinois","IL",17,"2017","09",46,60,63,82,66
"2338","US-IL",2017-10-01,74,"Illinois","IL",17,"2017","10",53,62,36,79,76
"2339","US-IL",2017-11-01,51,"Illinois","IL",17,"2017","11",36,71,19,84,78
"2340","US-IL",2017-12-01,64,"Illinois","IL",17,"2017","12",48,75,32,87,100
"2341","US-IN",2005-01-01,28,"Indiana","IN",18,"2005","01",31,81,11,70,71
"2342","US-IN",2005-02-01,16,"Indiana","IN",18,"2005","02",0,37,22,56,0
"2343","US-IN",2005-03-01,27,"Indiana","IN",18,"2005","03",26,37,10,40,21
"2344","US-IN",2005-04-01,25,"Indiana","IN",18,"2005","04",29,36,0,46,23
"2345","US-IN",2005-05-01,27,"Indiana","IN",18,"2005","05",27,43,10,52,22
"2346","US-IN",2005-06-01,25,"Indiana","IN",18,"2005","06",13,23,45,51,71
"2347","US-IN",2005-07-01,32,"Indiana","IN",18,"2005","07",20,41,33,65,23
"2348","US-IN",2005-08-01,19,"Indiana","IN",18,"2005","08",17,37,20,28,62
"2349","US-IN",2005-09-01,23,"Indiana","IN",18,"2005","09",13,43,17,30,0
